IMAGE_ID,PUBLISHER_ID,PUBLISHER_NAME,ITEM_NUMBER,ITEM_NAME,ARTIST,MAX_WIDTH,MAX_HEIGHT,ORIENTATION,IMAGE_TYPE,AVAILABLE,LOWRES,THUMB,KEYWORD,CATEGORY1,CATEGORY2,CATEGORY3,CATEGORY4,CATEGORY5
43431,49,Selected Artworks,3LC800,Red Friends,"Villa, Luca",61,46,Horizontal,0,1,http://www.podexchange.com/dsi/lowres/49/49_3LC800_lowres.jpg,http://www.podexchange.com/dsi/thumbs/49/49_3LC800_thumb.jpg,.,Floral,Contemporary,,,
43548,49,Selected Artworks,4RB1637,Brooklyn Bridge and Skyline,"Berenholtz, Richard",92,30,Horizontal,1,1,http://www.podexchange.com/dsi/lowres/49/49_4RB1637_lowres.jpg,http://www.podexchange.com/dsi/thumbs/49/49_4RB1637_thumb.jpg,.,Photography,Black & White,,,
43549,49,Selected Artworks,4RB1638,Manhattan Bridge and Skyline,"Berenholtz, Richard",92,30,Horizontal,1,1,http://www.podexchange.com/dsi/lowres/49/49_4RB1638_lowres.jpg,http://www.podexchange.com/dsi/thumbs/49/49_4RB1638_thumb.jpg,.,Photography,Black & White,,,
43557,49,Selected Artworks,4RB255,Brooklyn Bridge to Manhattan,"Berenholtz, Richard",92,30,Horizontal,1,1,http://www.podexchange.com/dsi/lowres/49/49_4RB255_lowres.jpg,http://www.podexchange.com/dsi/thumbs/49/49_4RB255_thumb.jpg,.,Photography,Black & White,,,
43558,49,Selected Artworks,4JS188,Brooklyn Bridge and Manhattan at Sunrise,"Sohm, Joseph",92,30,Horizontal,1,1,http://www.podexchange.com/dsi/lowres/49/49_4JS188_lowres.jpg,http://www.podexchange.com/dsi/thumbs/49/49_4JS188_thumb.jpg,.,Photography,Black & White,,,
43663,49,Selected Artworks,3AP201,Front View of Passenger Airplane,Anonymous,61,46,Horizontal,1,1,http://www.podexchange.com/dsi/lowres/49/49_3AP201_lowres.jpg,http://www.podexchange.com/dsi/thumbs/49/49_3AP201_thumb.jpg,.,Transportation,Black & White,,,
43664,49,Selected Artworks,3AR207,1940s Passenger Airplane,"Armstrong Roberts, H.",61,46,Horizontal,1,1,http://www.podexchange.com/dsi/lowres/49/49_3AR207_lowres.jpg,http://www.podexchange.com/dsi/thumbs/49/49_3AR207_thumb.jpg,.,Transportation,Black & White,,,
43694,49,Selected Artworks,4JG918,Phare des Poulains lors d une tempete,"Guichard, Jean",90,31,Horizontal,1,1,http://www.podexchange.com/dsi/lowres/49/49_4JG918_lowres.jpg,http://www.podexchange.com/dsi/thumbs/49/49_4JG918_thumb.jpg,.,Travel,Black & White,,,
44219,49,Selected Artworks,3PN2310,C’era una volta,"Piovan, Maurizio",61,46,Horizontal,0,1,http://www.podexchange.com/dsi/lowres/49/49_3PN2310_lowres.jpg,http://www.podexchange.com/dsi/thumbs/49/49_3PN2310_thumb.jpg,.,Abstract,Contemporary,,,
44934,48,Sagebrush Fine Art,JM6472,Basketball,"Moulton, Jo",24,24,Square,0,1,http://www.podexchange.com/dsi/lowres/48/48_JM6472_lowres.jpg,http://www.podexchange.com/dsi/thumbs/48/48_JM6472_thumb.jpg,Sports|Basketball|Blue|Red|Juvenile Tween|Teen,Games & Sports,Tween,,,
45831,48,Sagebrush Fine Art,KM5439,Sweet Cherries,"Middlebrook, Kathy",20,20,Square,0,1,http://www.podexchange.com/dsi/lowres/48/48_KM5439_lowres.jpg,http://www.podexchange.com/dsi/thumbs/48/48_KM5439_thumb.jpg,Sign|Farm|Farmer''s Market|Cherries|Produce|Fruit|Food|Kitchen,Food,Kitchen,Signs,,
47174,38,Wild Apple,16690,Blue Water I,"Hristova, Albena",36,36,Square,0,1,http://www.podexchange.com/dsi/lowres/38/38_16690_lowres.jpg,http://www.podexchange.com/dsi/thumbs/38/38_16690_thumb.jpg,abstract|contemporary|brown|blue|cream|gold|modern|minerals|rocks|ledge|water,Abstract,,,,
47175,38,Wild Apple,16691,Blue Water II,"Hristova, Albena",36,36,Square,0,1,http://www.podexchange.com/dsi/lowres/38/38_16691_lowres.jpg,http://www.podexchange.com/dsi/thumbs/38/38_16691_thumb.jpg,abstract|contemporary|brown|blue|cream|gold|modern|minerals|rocks|ledge|water,Abstract,,,,
47247,34,Sundance Graphics,7678G,Lemongrass I,"Loreth, Lanie",22,22,Square,0,1,http://www.podexchange.com/dsi/lowres/34/34_7678G_lowres.jpg,http://www.podexchange.com/dsi/thumbs/34/34_7678G_thumb.jpg,lemon|grass|yellow|gold|gray|white|black|abstract|squares|lemongrass,Abstract,,,,
47248,34,Sundance Graphics,7679G,Lemongrass II,"Loreth, Lanie",23,23,Square,0,1,http://www.podexchange.com/dsi/lowres/34/34_7679G_lowres.jpg,http://www.podexchange.com/dsi/thumbs/34/34_7679G_thumb.jpg,lemon|grass|yellow|gold|gray|white|black|abstract|squares,Abstract,,,,
47265,32,PI Creative Art,REV81-M,Tribute I,"Reeves, Tom",48,48,Square,0,1,http://www.podexchange.com/dsi/lowres/32/32_REV81-M_lowres.jpg,http://www.podexchange.com/dsi/thumbs/32/32_REV81-M_thumb.jpg,.,Abstract,Contemporary,,,
47573,32,PI Creative Art,REV55,Sunlight City I,"Reeves, Tom",24,24,Square,0,1,http://www.podexchange.com/dsi/lowres/32/32_REV55_lowres.jpg,http://www.podexchange.com/dsi/thumbs/32/32_REV55_thumb.jpg,.,Abstract,Cityscape,,,
47590,34,Sundance Graphics,9599A,Rack em Up,SD Graphics Studio,40,40,Square,0,1,http://www.podexchange.com/dsi/lowres/34/34_9599A_lowres.jpg,http://www.podexchange.com/dsi/thumbs/34/34_9599A_thumb.jpg,rack|em|up|pool|games|teal|orange|white|red|blue|sticks|black|men|cave,Games & Sports,Decorative,,,
47591,34,Sundance Graphics,9600A,Bulls Eye,SD Graphics Studio,40,40,Square,0,1,http://www.podexchange.com/dsi/lowres/34/34_9600A_lowres.jpg,http://www.podexchange.com/dsi/thumbs/34/34_9600A_thumb.jpg,bulls|eye|darts|board|games|man|cave|tan|red|black|white|target,Games & Sports,Decorative,,,
47601,34,Sundance Graphics,9599J,Cycle Body,SD Graphics Studio,36,36,Square,0,1,http://www.podexchange.com/dsi/lowres/34/34_9599J_lowres.jpg,http://www.podexchange.com/dsi/thumbs/34/34_9599J_thumb.jpg,cycle|body|motorcycle|man|cave|biker|red|black|white|cream,Games & Sports,Figurative,,,
47602,34,Sundance Graphics,9600J,Cycle Front,SD Graphics Studio,21,21,Square,0,1,http://www.podexchange.com/dsi/lowres/34/34_9600J_lowres.jpg,http://www.podexchange.com/dsi/thumbs/34/34_9600J_thumb.jpg,cycle|body|motorcycle|man|cave|biker|red|black|white|cream,Games & Sports,Figurative,,,
47632,34,Sundance Graphics,11287,Amoebic Party I,"Coolick, Ann Marie",47,47,Square,0,1,http://www.podexchange.com/dsi/lowres/34/34_11287_lowres.jpg,http://www.podexchange.com/dsi/thumbs/34/34_11287_thumb.jpg,Amoebic|Party|abstract,Abstract,,,,
47825,38,Wild Apple,16839,Eiffel Tower Neutral,"Hristova, Albena",36,36,Square,0,1,http://www.podexchange.com/dsi/lowres/38/38_16839_lowres.jpg,http://www.podexchange.com/dsi/thumbs/38/38_16839_thumb.jpg,eiffel tower|paris|cityscape|france|europe|travel|contemporary|yellow|blue|gray|black|street lamp|texture|brown|green,Cityscape,Contemporary,,,
47826,38,Wild Apple,16840,Statue of Liberty Neutral,"Hristova, Albena",36,36,Square,0,1,http://www.podexchange.com/dsi/lowres/38/38_16840_lowres.jpg,http://www.podexchange.com/dsi/thumbs/38/38_16840_thumb.jpg,contemporary|travel|new york city|statue of liberty|yellow|green|blue|ivory|gray|black|white|texture|decorative|iconic,Cityscape,Contemporary,,,
47869,49,Selected Artworks,1CS2505,Sulla spiaggia d inverno,Censini,53,53,Square,0,1,http://www.podexchange.com/dsi/lowres/49/49_1CS2505_lowres.jpg,http://www.podexchange.com/dsi/thumbs/49/49_1CS2505_thumb.jpg,.,Abstract,Contemporary,,,
47872,49,Selected Artworks,1CS2508,I riflessi della luna,Censini,53,53,Square,0,1,http://www.podexchange.com/dsi/lowres/49/49_1CS2508_lowres.jpg,http://www.podexchange.com/dsi/thumbs/49/49_1CS2508_thumb.jpg,.,Abstract,Contemporary,,,
47873,49,Selected Artworks,1CS2509,Diafane presenze,Censini,53,53,Square,0,1,http://www.podexchange.com/dsi/lowres/49/49_1CS2509_lowres.jpg,http://www.podexchange.com/dsi/thumbs/49/49_1CS2509_thumb.jpg,.,Abstract,Contemporary,,,
47875,49,Selected Artworks,2CS2511,Paesaggio II,Censini,37,75,Vertical,0,1,http://www.podexchange.com/dsi/lowres/49/49_2CS2511_lowres.jpg,http://www.podexchange.com/dsi/thumbs/49/49_2CS2511_thumb.jpg,.,Abstract,Contemporary,,,
47876,49,Selected Artworks,3CS2512,Le ultime luci della sera,Censini,46,61,Vertical,0,1,http://www.podexchange.com/dsi/lowres/49/49_3CS2512_lowres.jpg,http://www.podexchange.com/dsi/thumbs/49/49_3CS2512_thumb.jpg,.,Abstract,Contemporary,,,
47878,49,Selected Artworks,3CS2514,I segni e la materia,Censini,61,46,Horizontal,0,1,http://www.podexchange.com/dsi/lowres/49/49_3CS2514_lowres.jpg,http://www.podexchange.com/dsi/thumbs/49/49_3CS2514_thumb.jpg,.,Abstract,Contemporary,,,
47880,49,Selected Artworks,2CS2516,Il teorema dei ritmi,Censini,37,75,Vertical,0,1,http://www.podexchange.com/dsi/lowres/49/49_2CS2516_lowres.jpg,http://www.podexchange.com/dsi/thumbs/49/49_2CS2516_thumb.jpg,.,Abstract,Contemporary,,,
47881,49,Selected Artworks,3CS2517,Di sera in Valdichiana,Censini,61,46,Horizontal,0,1,http://www.podexchange.com/dsi/lowres/49/49_3CS2517_lowres.jpg,http://www.podexchange.com/dsi/thumbs/49/49_3CS2517_thumb.jpg,.,Abstract,Contemporary,,,
47883,49,Selected Artworks,2CS2519,Senza titolo,Censini,37,75,Vertical,0,1,http://www.podexchange.com/dsi/lowres/49/49_2CS2519_lowres.jpg,http://www.podexchange.com/dsi/thumbs/49/49_2CS2519_thumb.jpg,.,Abstract,Contemporary,,,
47885,49,Selected Artworks,3CS2521,Nebbie d aprile,Censini,61,46,Horizontal,0,1,http://www.podexchange.com/dsi/lowres/49/49_3CS2521_lowres.jpg,http://www.podexchange.com/dsi/thumbs/49/49_3CS2521_thumb.jpg,.,Abstract,Contemporary,,,
47894,49,Selected Artworks,1JT2530,Pansies II,"Thomlinson, Jenny",53,53,Square,0,1,http://www.podexchange.com/dsi/lowres/49/49_1JT2530_lowres.jpg,http://www.podexchange.com/dsi/thumbs/49/49_1JT2530_thumb.jpg,.,Floral,Contemporary,,,
48020,29,CAP and Winn Devon,16494,Imperial Frost,"Barnes, Natasha",65,43,Horizontal,0,1,http://www.podexchange.com/dsi/lowres/29/29_16494_lowres.jpg,http://www.podexchange.com/dsi/thumbs/29/29_16494_thumb.jpg,Floral|Contemporary|Still-Life,Floral,Still-Life,Contemporary,,
48082,38,Wild Apple,17202,Brooklyn Bridge,"Tillmon, Avery",36,36,Square,0,1,http://www.podexchange.com/dsi/lowres/38/38_17202_lowres.jpg,http://www.podexchange.com/dsi/thumbs/38/38_17202_thumb.jpg,brooklyn|brooklyn bridge|gold|silver|gray|grey|illustrative|bridge|skyline|new york city|cityscape|city|buildings|architecture|black|new york|building|skyscrapers|contemporary|nyc|skyscraper|empire state,Cityscape,Illustrative,,,
48083,38,Wild Apple,17203,Empire State Building,"Tillmon, Avery",36,36,Square,0,1,http://www.podexchange.com/dsi/lowres/38/38_17203_lowres.jpg,http://www.podexchange.com/dsi/thumbs/38/38_17203_thumb.jpg,nyc|new york city|n y c|manhattan|the empire state|empire state|gold|black|silver|white|illustrative|skyline|cityscape|city|skyscrapers|new york|architecture|skyscraper|building|buildings|gray|grey,Cityscape,Illustrative,,,
48896,48,Sagebrush Fine Art,KL2217,Local Pears,"Lewis, Kim",32,32,Square,0,1,http://www.podexchange.com/dsi/lowres/48/48_KL2217_lowres.jpg,http://www.podexchange.com/dsi/thumbs/48/48_KL2217_thumb.jpg,Sentiment|Sign|Country|Kitchen|Food|Fruits|Vegetables|Vintage|Label|Pears,Kitchen,Signs,Vintage,,
48897,48,Sagebrush Fine Art,KL2218,Tomatoes Vine Ripe,"Lewis, Kim",32,32,Square,0,1,http://www.podexchange.com/dsi/lowres/48/48_KL2218_lowres.jpg,http://www.podexchange.com/dsi/thumbs/48/48_KL2218_thumb.jpg,Sentiment|Sign|Country|Kitchen|Food|Fruits|Vegetables|Vintage|Label|Tomatoes,Kitchen,Signs,Vintage,,
48898,48,Sagebrush Fine Art,KL2219,Sweet Corn,"Lewis, Kim",32,32,Square,0,1,http://www.podexchange.com/dsi/lowres/48/48_KL2219_lowres.jpg,http://www.podexchange.com/dsi/thumbs/48/48_KL2219_thumb.jpg,Sentiment|Sign|Country|Kitchen|Food|Fruits|Vegetables|Vintage|Label|Corn,Kitchen,Signs,Vintage,,
48899,48,Sagebrush Fine Art,KL2220,Pick Your Pumpkins,"Lewis, Kim",32,32,Square,0,1,http://www.podexchange.com/dsi/lowres/48/48_KL2220_lowres.jpg,http://www.podexchange.com/dsi/thumbs/48/48_KL2220_thumb.jpg,Sentiment|Sign|Country|Kitchen|Food|Fruits|Vegetables|Vintage|Label|Pumpkins,Kitchen,Signs,Vintage,,
48936,48,Sagebrush Fine Art,LI1942,Deco Wine,"Wolk, Lisa",32,32,Square,0,1,http://www.podexchange.com/dsi/lowres/48/48_LI1942_lowres.jpg,http://www.podexchange.com/dsi/thumbs/48/48_LI1942_thumb.jpg,Sentiment|Sign|Kitchen|Wine|Winery|Vino,Kitchen,Signs,Spirits,,
49756,47,World Art Group,65395Z,Vibrant Floral V,Vision Studio,30,30,Square,0,1,http://www.podexchange.com/dsi/lowres/47/47_65395Z_lowres.jpg,http://www.podexchange.com/dsi/thumbs/47/47_65395Z_thumb.jpg,Botanical|Florals|Floral|Flowers|Flower|Blooms|Bloom|Vibrant,Floral,Botanical ,,,
49757,47,World Art Group,65396Z,Vibrant Floral VI,Vision Studio,30,30,Square,0,1,http://www.podexchange.com/dsi/lowres/47/47_65396Z_lowres.jpg,http://www.podexchange.com/dsi/thumbs/47/47_65396Z_thumb.jpg,Botanical|Florals|Floral|Flowers|Flower|Blooms|Bloom|Vibrant,Floral,Botanical ,,,
50070,47,World Art Group,93845FN,Coastal Watercolor III,"Harper, Ethan",48,36,Horizontal,0,1,http://www.podexchange.com/dsi/lowres/47/47_93845FN_lowres.jpg,http://www.podexchange.com/dsi/thumbs/47/47_93845FN_thumb.jpg,Coastal|Landscapes|Seascapes|Seascape|Ocean|Sea|Beach|Coast|Waves|Crashing|Horizons|Horizon|Watercolors|Watercolor,Coastal,Landscape,Tropical,,
50104,47,World Art Group,98275GG,Rushes I,"Butler, John",36,48,Vertical,0,1,http://www.podexchange.com/dsi/lowres/47/47_98275GG_lowres.jpg,http://www.podexchange.com/dsi/thumbs/47/47_98275GG_thumb.jpg,Abstract|Contemporary|Modern|Free Expression|Painting|Paints|Paint|Drips|Drip,Abstract,,,,
50105,47,World Art Group,98276GG,Rushes II,"Butler, John",36,48,Vertical,0,1,http://www.podexchange.com/dsi/lowres/47/47_98276GG_lowres.jpg,http://www.podexchange.com/dsi/thumbs/47/47_98276GG_thumb.jpg,Abstract|Contemporary|Modern|Free Expression|Painting|Paints|Paint|Drips|Drip,Abstract,,,,
50247,47,World Art Group,98314Z,Paint Swirl I,"Burghardt, James",36,36,Square,0,1,http://www.podexchange.com/dsi/lowres/47/47_98314Z_lowres.jpg,http://www.podexchange.com/dsi/thumbs/47/47_98314Z_thumb.jpg,Abstract|Contemporary|Modern|Swirls|Swirl|Grey|Gray,Abstract,,,,
50856,34,Sundance Graphics,9805A,Vintage Bug,"Jones, Robert",33,25,Horizontal,0,1,http://www.podexchange.com/dsi/lowres/34/34_9805A_lowres.jpg,http://www.podexchange.com/dsi/thumbs/34/34_9805A_thumb.jpg,Vintage|Bug,Vintage,Transportation,,,
50978,34,Sundance Graphics,7683G,Kindle Poppies I,"Loreth, Lanie",42,42,Square,0,1,http://www.podexchange.com/dsi/lowres/34/34_7683G_lowres.jpg,http://www.podexchange.com/dsi/thumbs/34/34_7683G_thumb.jpg,kindle''s|poppies|kindle|red|floral|flower|teal|decorative|autumn|kindle,Floral,,,,
51256,34,Sundance Graphics,9349,Vibrant Land I,"Marcon, Michael",12,36,Vertical,0,1,http://www.podexchange.com/dsi/lowres/34/34_9349_lowres.jpg,http://www.podexchange.com/dsi/thumbs/34/34_9349_thumb.jpg,landscape|trees|red|orange|teal|yellow|cream|beige|gold,Landscape,,,,
51262,34,Sundance Graphics,7118G,Fall Trees I,"Marcon, Michael",14,44,Vertical,0,1,http://www.podexchange.com/dsi/lowres/34/34_7118G_lowres.jpg,http://www.podexchange.com/dsi/thumbs/34/34_7118G_thumb.jpg,fall|trees|tree|brown|autumn|nature|red|yellow|traditional|tall|path|decorative|green,Landscape,,,,
51523,34,Sundance Graphics,9541C,Lighthouse Border,"Coppel, Anna",23,17,Horizontal,0,1,http://www.podexchange.com/dsi/lowres/34/34_9541C_lowres.jpg,http://www.podexchange.com/dsi/thumbs/34/34_9541C_thumb.jpg,photography|lighthouse|border,Photography,,,,
51543,34,Sundance Graphics,9207G,By the Bay Panel II,"Loreth, Lanie",15,45,Vertical,0,1,http://www.podexchange.com/dsi/lowres/34/34_9207G_lowres.jpg,http://www.podexchange.com/dsi/thumbs/34/34_9207G_thumb.jpg,bayside|abstract|blocks|squares|contemporary|blue|green|ivory|yellow|navy|teal,Abstract,,,,
51549,34,Sundance Graphics,9767,Caught up in the Wind I,"Loreth, Lanie",46,61,Vertical,0,1,http://www.podexchange.com/dsi/lowres/34/34_9767_lowres.jpg,http://www.podexchange.com/dsi/thumbs/34/34_9767_thumb.jpg,Caught|up|in|the|wind|blue|teal|green|white|yellow|gold|mustard,Abstract,,,,
51581,34,Sundance Graphics,7288C,Blue Eclectic I,"Pinto, Patricia",10,32,Vertical,0,1,http://www.podexchange.com/dsi/lowres/34/34_7288C_lowres.jpg,http://www.podexchange.com/dsi/thumbs/34/34_7288C_thumb.jpg,blue|eclectic|eclecticism|brown|dark|gold|copper|teal|decorative|abstract|beige|cool|purple|best seller,Abstract,,,,
51670,34,Sundance Graphics,6207C,All Jazzed Up,"Loreth, Lanie",48,32,Horizontal,0,1,http://www.podexchange.com/dsi/lowres/34/34_6207C_lowres.jpg,http://www.podexchange.com/dsi/thumbs/34/34_6207C_thumb.jpg,jazz|it|up|abstract|yellow|green|blue|white|black|brown|contemporary|bright|sunshine|lively,Abstract,,,,
51676,34,Sundance Graphics,7959E,Released in September,"Loreth, Lanie",65,43,Horizontal,0,1,http://www.podexchange.com/dsi/lowres/34/34_7959E_lowres.jpg,http://www.podexchange.com/dsi/thumbs/34/34_7959E_thumb.jpg,released|abstract|square|contemporary|lines|lime|green|orange|aqua|blue|navy|white|brown,Abstract,,,,
51783,34,Sundance Graphics,8843J,Walk Across II,"Rodriguez, Jairo",17,17,Square,0,1,http://www.podexchange.com/dsi/lowres/34/34_8843J_lowres.jpg,http://www.podexchange.com/dsi/thumbs/34/34_8843J_thumb.jpg,photography|black|white|walk|across|bridge,Architecture,,,,
52693,50,Top Art,DLM111415DG,NYC Industrial I,"Matthews, Dylan",53,53,Square,0,1,http://www.podexchange.com/dsi/lowres/50/50_DLM111415DG_lowres.jpg,http://www.podexchange.com/dsi/thumbs/50/50_DLM111415DG_thumb.jpg,new york|ny|city|bridge|industrial|skyline|sky|line|black|white,Architecture,Places,,,
52695,50,Top Art,DLM111417DG,Landmarks NYC,"Matthews, Dylan",53,53,Square,0,1,http://www.podexchange.com/dsi/lowres/50/50_DLM111417DG_lowres.jpg,http://www.podexchange.com/dsi/thumbs/50/50_DLM111417DG_thumb.jpg,new|york|ny|city|streets|cab|black|white|yellow|broadway|times|square|brooklyn|cars|people|madison|ave|fifth|downtown,Landscape,Architecture,,,
52697,50,Top Art,DLM111419DG,Landmarks San Francisco,"Matthews, Dylan",53,53,Square,0,1,http://www.podexchange.com/dsi/lowres/50/50_DLM111419DG_lowres.jpg,http://www.podexchange.com/dsi/thumbs/50/50_DLM111419DG_thumb.jpg,San francisco|city|red|black|white|train|cable|car|telegraph|hill|lombard|hwy|101|1|bridge|skyline,Landscape,Architecture,,,
52798,50,Top Art,MOP111155DG,Apparition,"Oppenheimer, Michelle",46,61,Vertical,0,1,http://www.podexchange.com/dsi/lowres/50/50_MOP111155DG_lowres.jpg,http://www.podexchange.com/dsi/thumbs/50/50_MOP111155DG_thumb.jpg,Orange|White|blue|green|batik|fabric|maroon|watercolor,Abstract,,,,
52812,50,Top Art,MOP111169DG,Neptune,"Oppenheimer, Michelle",43,65,Vertical,0,1,http://www.podexchange.com/dsi/lowres/50/50_MOP111169DG_lowres.jpg,http://www.podexchange.com/dsi/thumbs/50/50_MOP111169DG_thumb.jpg,Blue|green|batik|fabric,Abstract,,,,
52832,50,Top Art,MOP111189DG,Cloud Burst,"Oppenheimer, Michelle",61,46,Horizontal,1,1,http://www.podexchange.com/dsi/lowres/50/50_MOP111189DG_lowres.jpg,http://www.podexchange.com/dsi/thumbs/50/50_MOP111189DG_thumb.jpg,Orange|blue|brown|fabric|batik,Abstract,,,,
53468,47,World Art Group,11754VM,Rushes I,"Butler, John",46,61,Vertical,0,1,http://www.podexchange.com/dsi/lowres/47/47_11754VM_lowres.jpg,http://www.podexchange.com/dsi/thumbs/47/47_11754VM_thumb.jpg,,Abstract,,,,
53469,47,World Art Group,11755VM,Rushes II,"Butler, John",46,61,Vertical,0,1,http://www.podexchange.com/dsi/lowres/47/47_11755VM_lowres.jpg,http://www.podexchange.com/dsi/thumbs/47/47_11755VM_thumb.jpg,,Abstract,,,,
53535,51,Roaring Brook Art,RB8087CC,Abstract Waves Blue-Gray Landscape,"Coulter, Cynthia",65,43,Horizontal,0,1,http://www.podexchange.com/dsi/lowres/51/51_RB8087CC_lowres.jpg,http://www.podexchange.com/dsi/thumbs/51/51_RB8087CC_thumb.jpg,Blue|Gray|Turquoise|Indigo|cream|horizon|pattern|moroccan,Abstract,Contemporary,,,
53536,51,Roaring Brook Art,RB8090CC,Abstract Waves Blue Panel I,"Coulter, Cynthia",24,72,Vertical,0,1,http://www.podexchange.com/dsi/lowres/51/51_RB8090CC_lowres.jpg,http://www.podexchange.com/dsi/thumbs/51/51_RB8090CC_thumb.jpg,Blue|Turquoise|Tan|brown|cream|horizon|pattern|moroccan|ocean|coastal,Abstract,Contemporary,,,
53721,50,Top Art,AK4389,In the Sun,"Kahn, Andrea",75,37,Horizontal,0,1,http://www.podexchange.com/dsi/lowres/50/50_AK4389_lowres.jpg,http://www.podexchange.com/dsi/thumbs/50/50_AK4389_thumb.jpg,RED|YELLOW|ORANGE|BLACK|floral|flower|botanical|POPPY|POPIES|,Floral,Botanical ,,,
53793,50,Top Art,AUC6130,Printemps II,"Cleret, Audrey",50,50,Square,0,1,http://www.podexchange.com/dsi/lowres/50/50_AUC6130_lowres.jpg,http://www.podexchange.com/dsi/thumbs/50/50_AUC6130_thumb.jpg,floral|flower|botanical|green|red|tan|orange|blue|metallic|,Floral,Botanical ,,,
53815,50,Top Art,BN5390,A Notion,"Nelson, Brent",87,32,Horizontal,0,1,http://www.podexchange.com/dsi/lowres/50/50_BN5390_lowres.jpg,http://www.podexchange.com/dsi/thumbs/50/50_BN5390_thumb.jpg,Abstract|brown|green|white|blue|indigo|tan|,Abstract,,,,
53816,50,Top Art,BN5391,Boundless I,"Nelson, Brent",53,53,Square,0,1,http://www.podexchange.com/dsi/lowres/50/50_BN5391_lowres.jpg,http://www.podexchange.com/dsi/thumbs/50/50_BN5391_thumb.jpg,Abstract|brown|green|white|blue|indigo|tan|,Abstract,,,,
53848,50,Top Art,BN6165,Nuanced I,"Nelson, Brent",75,37,Horizontal,0,1,http://www.podexchange.com/dsi/lowres/50/50_BN6165_lowres.jpg,http://www.podexchange.com/dsi/thumbs/50/50_BN6165_thumb.jpg,abstract|scroll|leaf|botanical|green|blue|red|beige|brown|tan|yellow|line,Abstract,,,,
53899,50,Top Art,BC6722,Abstract Manhattan,"Carter, Brian",75,37,Horizontal,0,1,http://www.podexchange.com/dsi/lowres/50/50_BC6722_lowres.jpg,http://www.podexchange.com/dsi/thumbs/50/50_BC6722_thumb.jpg,City|cityscapes|scape|cityscape|city scape|landscape|abstract|New York|cityscape|places|place manhattan|places|bridge|red|orange|blue|green|purple|vilolet|yellow,Abstract,Cityscape,,,
54004,50,Top Art,CSD5285,Numinous I,"Donovan, Chris",37,75,Vertical,0,1,http://www.podexchange.com/dsi/lowres/50/50_CSD5285_lowres.jpg,http://www.podexchange.com/dsi/thumbs/50/50_CSD5285_thumb.jpg,Orchid|Abstract|PLANT|floral|flower|botanical|BROWN|TAN|GREEN|ORANGE|GOLD|,Floral,Botanical ,,,
54005,50,Top Art,CSD5286,Numinous II,"Donovan, Chris",37,75,Vertical,0,1,http://www.podexchange.com/dsi/lowres/50/50_CSD5286_lowres.jpg,http://www.podexchange.com/dsi/thumbs/50/50_CSD5286_thumb.jpg,Orchid|Abstract|PLANT|floral|flower|botanical|BROWN|TAN|GREEN|ORANGE|GOLD|,Floral,Botanical ,,,
54341,50,Top Art,ERL6661,Colorful Bloom I,"Lange, Erin",47,47,Square,0,1,http://www.podexchange.com/dsi/lowres/50/50_ERL6661_lowres.jpg,http://www.podexchange.com/dsi/thumbs/50/50_ERL6661_thumb.jpg,floral|flower|botanical|floral|flower|botanicals|silhouette|cream|red|orange|green|brown|violet|purple|yellow|olive,Floral,Botanical ,,,
54473,50,Top Art,GW5215,Early Morning I,"Williams, Gregory",51,51,Square,0,1,http://www.podexchange.com/dsi/lowres/50/50_GW5215_lowres.jpg,http://www.podexchange.com/dsi/thumbs/50/50_GW5215_thumb.jpg,DAWN|SUNRISE|TREE|GOLD|ORANGE|GREEN|LANDSCAPE|GRASS|RED|PATH|,Landscape,,,,
54475,50,Top Art,GW5283,Big Sky I,"Williams, Gregory",39,39,Square,0,1,http://www.podexchange.com/dsi/lowres/50/50_GW5283_lowres.jpg,http://www.podexchange.com/dsi/thumbs/50/50_GW5283_thumb.jpg,GREEN|RIVER|BLUE|WATER|YELLOW|TREES|FIELD|,Landscape,,,,
54507,50,Top Art,GW6632,Lavender Sunrise I,"Williams, Gregory",47,47,Square,0,1,http://www.podexchange.com/dsi/lowres/50/50_GW6632_lowres.jpg,http://www.podexchange.com/dsi/thumbs/50/50_GW6632_thumb.jpg,landscape|trees|river|meadow|shoreline|ocean|sea|water|water|lake|sunrise|green yellow|purple|lavender|blue,Landscape,,,,
54508,50,Top Art,GW6633,Lavender Sunrise II,"Williams, Gregory",47,47,Square,0,1,http://www.podexchange.com/dsi/lowres/50/50_GW6633_lowres.jpg,http://www.podexchange.com/dsi/thumbs/50/50_GW6633_thumb.jpg,landscape|trees|river|meadow|shoreline|ocean|sea|water|water|lake|sunrise|green yellow|purple|lavender|blue,Landscape,,,,
54623,50,Top Art,JBA6889,Feeling Lucky,"Baxter, Jered",75,37,Horizontal,0,1,http://www.podexchange.com/dsi/lowres/50/50_JBA6889_lowres.jpg,http://www.podexchange.com/dsi/thumbs/50/50_JBA6889_thumb.jpg,abstract|brown|tan|white|cream|teal|red|orange|green|swirl,Abstract,,,,
54752,50,Top Art,IS6669,Palm Garden II,"Seba, John",47,47,Square,0,1,http://www.podexchange.com/dsi/lowres/50/50_IS6669_lowres.jpg,http://www.podexchange.com/dsi/thumbs/50/50_IS6669_thumb.jpg,landscape|tree|leaf|botanical|leaves|palm|botanical|lotus|floral|flower|botanical|stone|collage|silhouette,Coastal,Botanical ,,,
